id_type,price,address,number_of_part,img_link
Location,250000,"Almadies 2, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4951377_uploaded_image1_1726739100.jpg
Location,2000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4996438_uploaded_image1_1729073342.jpg
Location,1000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4976595_uploaded_image1_1728032836.jpg
Vente,28000000,"Grand Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4996142_uploaded_image1_1729061144.jpg
Location,1200000,"Ouakam, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4947579_uploaded_image1_1726530345.jpg
Location,1200000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4950723_uploaded_image1_1726686214.jpg
Vente,45000000,"Rufisque, Sénégal",4,https://images.coinafrique.com/thumb_4995275_uploaded_image1_1729009738.jpg
Vente,349622698,"Keur Massar, Sénégal",1,https://images.coinafrique.com/thumb_4995012_uploaded_image1_1728999991.jpg
Location,800000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4949781_uploaded_image1_1726654010.jpg
vente,55000000,"Keur Massar, Sénégal",8,https://images.coinafrique.com/thumb_4994162_uploaded_image1_1728954797.jpg
Vente,135000000,"Ngaparou, Sénégal",5,https://images.coinafrique.com/thumb_4993703_uploaded_image1_1728932396.jpg
Location,275000,"Mbao, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4945552_uploaded_image1_1726420147.jpg
Location,400000,"Point E, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4990492_uploaded_image1_1728754439.jpg
Vente,55000000,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_4989499_uploaded_image1_1728687835.jpg
Vente,150000000,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_4989456_uploaded_image1_1728684544.jpg
Location,160000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_4989322_uploaded_image1_1728676519.jpg
Vente,25000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4989123_uploaded_image1_1728666421.jpg
Vente,45000000,"Mbao, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4988657_uploaded_image1_1728655861.jpg
Location,2800000,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4943192_uploaded_image1_1726246339.jpg
Vente,28000000,"Diamniadio, Sénégal",2,https://images.coinafrique.com/thumb_4986413_uploaded_image1_1728551081.jpg
Location,1500000,"Mamelles, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4985855_uploaded_image1_1728515653.jpg
Vente,85000000,"Ngaparou, Sénégal",4,https://images.coinafrique.com/thumb_4941400_uploaded_image1_1726160979.jpg
Vente,250000000,"Yoff, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4983919_uploaded_image1_1728428661.jpg
Vente,300000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4939806_uploaded_image1_1726085161.jpg
Vente,1200000000,"Almadies, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4983427_uploaded_image1_1728407988.jpg
Location,2000000,"Dakar Plateau, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4983335_uploaded_image1_1728404808.jpg
Vente,325000000,"Lac rose, Sénégal",6,https://images.coinafrique.com/thumb_4981670_uploaded_image1_1728328921.jpg
Vente,85000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4978718_uploaded_image1_1728139240.jpg
Vente,45000000,"Rufisque, Sénégal",4,https://images.coinafrique.com/thumb_4977334_uploaded_image1_1728056541.jpg
Location,6000000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4976972_uploaded_image1_1728043489.jpg
Vente,170000000,"Ouest Foire, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4928120_uploaded_image1_1725488136.jpg
Location,200000,"Mbour, Sénégal",3,https://images.coinafrique.com/thumb_4975918_uploaded_image1_1727991509.jpg
Vente,200000000,"Mariste, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4975630_uploaded_image1_1727980687.jpg
Location,2500000,"Dakar Plateau, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4975076_uploaded_image1_1727966257.jpg
Location,1500000,"Mamelles, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4973813_uploaded_image1_1727910031.jpg
Vente,70000000,"Rufisque, Sénégal",4,https://images.coinafrique.com/thumb_4973421_uploaded_image1_1727895465.jpg
Vente,150000000,"Sacré-Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4973372_uploaded_image1_1727893598.jpg
Location,1000000,"Ngaparou, Sénégal",4,https://images.coinafrique.com/thumb_4973169_uploaded_image1_1727887518.jpg
Location,1000000,"Sacré-Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4929429_uploaded_image1_1725548000.jpg
Location,850000,"Mermoz-Sacré Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4924853_uploaded_image1_1725362747.jpg
location,700000,"Mermoz-Sacré Coeur, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4971768_uploaded_image1_1727838250.jpg
location,1400000,"Mermoz-Sacré Coeur, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4971763_uploaded_image1_1727837762.jpg
Vente,300000000,"Ngaparou, Sénégal",5,https://images.coinafrique.com/thumb_4923858_uploaded_image1_1725307944.jpg
Vente,130000000,"Almadies 2, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4971200_uploaded_image1_1727807440.jpg
Location,1800000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4927564_uploaded_image1_1725467483.jpg
Location,300000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_4970864_uploaded_image1_1727797583.jpg
Location,95000000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_4970794_uploaded_image1_1727795012.jpg
Location,800000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4927302_uploaded_image1_1725458879.jpg
Vente,100000000,"Almadies 2, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4922937_uploaded_image1_1725280103.jpg
Location,1500000,"Mariste, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4921551_uploaded_image1_1725205486.jpg
Location,700000,"Sicap foire, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4970482_uploaded_image1_1727787283.jpg
Vente,135000000,"Sicap foire, Dakar, Sénégal",15,https://images.coinafrique.com/thumb_4926983_uploaded_image1_1725449991.jpg
Vente,70000000,"Guediawaye, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4921700_uploaded_image1_1725211443.jpg
Vente,29000000,"Keur Massar, Sénégal",5,https://images.coinafrique.com/thumb_4921676_uploaded_image1_1725210446.jpg
Vente,180000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4921623_uploaded_image1_1725208417.jpg
Vente,145000000,"Pikine, Sénégal",8,https://images.coinafrique.com/thumb_4921607_uploaded_image1_1725207669.jpg
Location,550000,"Diamniadio, Sénégal",5,https://images.coinafrique.com/thumb_4925589_uploaded_image1_1725384945.jpg
Vente,145000000,"Diamalaye 2, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4921380_uploaded_image1_1725198014.jpg
Vente,90000000,"Saly, Sénégal",8,https://images.coinafrique.com/thumb_4921323_uploaded_image1_1725196415.jpg
Vente,19000000,"Mbour, Sénégal",8,https://images.coinafrique.com/thumb_4921261_uploaded_image1_1725194077.jpg
Vente,60000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4921242_uploaded_image1_1725193518.jpg
Vente,32000000,"Ngaparou, Sénégal",3,https://images.coinafrique.com/thumb_4921132_uploaded_image1_1725189734.jpg
location,800000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4968017_uploaded_image1_1727685812.jpg
Vente,1350000000,"Dieuppeul-Derklé, Dakar, Sénégal",12,https://images.coinafrique.com/thumb_4967433_uploaded_image1_1727634950.jpg
Vente,160000000,"Mariste, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4922219_uploaded_image1_1725235171.jpg
Location,350000000,"Keur Massar, Sénégal",3,https://images.coinafrique.com/thumb_4966368_uploaded_image1_1727552360.jpg
Location,3000000,"Point E, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4917658_uploaded_image1_1724977111.jpg
Location,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4917644_uploaded_image1_1724976162.jpg
Location,300000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4917661_uploaded_image1_1724977343.jpg
Vente,550000000,"Mamelles, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4965451_uploaded_image1_1727474823.jpg
Location,450000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4964691_uploaded_image1_1727442146.jpg
Location,850000,"Sacré-Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4915524_uploaded_image1_1724858233.jpg
Vente,250000000,"Sicap Liberté, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4918429_uploaded_image1_1725029212.jpg
Vente,170000000,"Diamniadio, Sénégal",5,https://images.coinafrique.com/thumb_4917254_uploaded_image1_1724955020.jpg
Vente,80000000,"Almadies 2, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4917101_uploaded_image1_1724948950.jpg
Vente,385000000,"Sicap Liberté, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4916232_uploaded_image1_1724902541.jpg
Vente,23000000,"Rufisque, Sénégal",3,https://images.coinafrique.com/thumb_4912815_uploaded_image1_1724718348.jpg
Vente,88000000,"Mbour, Sénégal",9,https://images.coinafrique.com/thumb_4912706_uploaded_image1_1724712379.jpg
Vente,100000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4912681_uploaded_image1_1724711934.jpg
Vente,258000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4960265_uploaded_image1_1727207870.jpg
Vente,100000000,"Mbao, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4912234_uploaded_image1_1724692418.jpg
Vente,20000000,"Dakar Plateau, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4959942_uploaded_image1_1727197157.jpg
Vente,35000000,"Saly, Sénégal",3,https://images.coinafrique.com/thumb_4911883_uploaded_image1_1724680200.jpg
Location,4000000,"Almadies, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4911873_uploaded_image1_1724679820.jpg
Vente,500000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4915070_uploaded_image1_1724841684.jpg
vente,183000000,"Diamniadio, Sénégal",4,https://images.coinafrique.com/thumb_4959247_uploaded_image1_1727174823.jpg
Vente,95000000,"Mbao, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4913687_uploaded_image1_1724769218.jpg
Vente,300000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4913582_uploaded_image1_1724764852.jpg
Vente,95000000,"Mbao, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4913579_uploaded_image1_1724764719.jpg
Location,2000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4913479_uploaded_image1_1724760761.jpg
Vente,170000000,"Ouakam, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4913366_uploaded_image1_1724757515.jpg
Vente,112000000,"Yoff, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4913161_uploaded_image1_1724750694.jpg
Location,450000,"Mbao, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4912747_uploaded_image1_1724713624.jpg
Location,350000,"Mbao, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4912574_uploaded_image1_1724708059.jpg
Vente,120000000,"Grand Yoff, Dakar, Sénégal",26,https://images.coinafrique.com/thumb_4956238_uploaded_image1_1727015780.jpg
Location,2000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4911391_uploaded_image1_1724662654.jpg
Vente,450,"Guediawaye, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_4955602_uploaded_image1_1726965871.jpg
Vente,190000000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4955291_uploaded_image1_1726942684.jpg
Location,3000000,"Almadies, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_4907235_uploaded_image1_1724370382.jpg
Location,2000000,"Ouest Foire, Dakar, Sénégal",11,https://images.coinafrique.com/thumb_4907186_uploaded_image1_1724369204.jpg
Vente,100000000,"Ngaparou, Sénégal",5,https://images.coinafrique.com/thumb_4954927_uploaded_image1_1726924648.jpg
vente,130000000,"Mbao, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4954918_uploaded_image1_1726924198.jpg
Vente,110000000,"Saly, Sénégal",10,https://images.coinafrique.com/thumb_4954914_uploaded_image1_1726923807.jpg
Vente,60000,"Mbao, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4954860_uploaded_image1_1726920234.jpg
Location,2000000,"Ouest Foire, Dakar, Sénégal",11,https://images.coinafrique.com/thumb_4905558_uploaded_image1_1724284799.jpg
Vente,135000000,"Pikine, Sénégal",6,https://images.coinafrique.com/thumb_4953450_uploaded_image1_1726832877.jpg
Vente,55000000,"Parcelle Assainies, Dakar, Sénégal",12,https://images.coinafrique.com/thumb_4952768_uploaded_image1_1726789911.jpg
Vente,160000000,"Parcelle Assainies, Dakar, Sénégal",12,https://images.coinafrique.com/thumb_4952693_uploaded_image1_1726787114.jpg
Vente,40000000,"Thies, Sénégal",3,https://images.coinafrique.com/thumb_4904929_uploaded_image1_1724254768.jpg
Vente,190000000,"Mariste, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4907404_uploaded_image1_1724386678.jpg
Location,600000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4950490_uploaded_image1_1726674571.jpg
Vente,170000000,"Hann Bel-Air, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4902245_uploaded_image1_1724107996.jpg
Vente,250000000,"Sipres, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4902096_uploaded_image1_1724101456.jpg
Vente,90000000,"Ngaparou, Sénégal",7,https://images.coinafrique.com/thumb_4902105_uploaded_image1_1724101700.jpg
Vente,90000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_4902081_uploaded_image1_1724100941.jpg
Vente,95000000,"Mbao, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4902006_uploaded_image1_1724098305.jpg
Vente,7000000,"Rufisque, Sénégal",3,https://images.coinafrique.com/thumb_4901992_uploaded_image1_1724096572.jpg
Vente,33900000,"Kaolack, Sénégal",3,https://images.coinafrique.com/thumb_4948150_uploaded_image1_1726571703.jpg
Vente,85000000,"Parcelle Assainies, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4947671_uploaded_image1_1726544327.jpg
Vente,110000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_4947240_uploaded_image1_1726513899.jpg
Location,5000000,"Fann, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4945334_uploaded_image1_1726402419.jpg
Location,1000000,"Ngaparou, Sénégal",4,https://images.coinafrique.com/thumb_4944603_uploaded_image1_1726336972.jpg
Vente,40000000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_4942263_uploaded_image1_1726213600.jpg
Location,3500000,"Almadies, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_4897824_uploaded_image1_1723831107.jpg
Location,2000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4941320_uploaded_image1_1726158005.jpg
Vente,190000000,"Mariste, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4900667_uploaded_image1_1724025984.jpg
Vente,35000000,"Keur Massar, Sénégal",5,https://images.coinafrique.com/thumb_4938038_uploaded_image1_1726008319.jpg
Vente,300000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4894193_uploaded_image1_1723647689.jpg
Vente,300000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4894195_uploaded_image1_1723647694.jpg
Vente,95000000,"Parcelle Assainies, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_4936704_uploaded_image1_1725958949.jpg
Vente,800000000,"Sacré-Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4903958_uploaded_image3_1724196473.jpeg
location,125000,"Saly, Sénégal",2,https://images.coinafrique.com/thumb_4935262_uploaded_image1_1725884153.jpg
Location,1200000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4934711_uploaded_image1_1725846336.jpg
Location,3500000,"Almadies, Dakar, Sénégal",14,https://images.coinafrique.com/thumb_4894872_uploaded_image1_1723675603.jpg
Vente,20000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_4933850_uploaded_image1_1725800438.jpg
location,349622698,"Ngaparou, Sénégal",12,https://images.coinafrique.com/thumb_4933842_uploaded_image1_1725800024.jpg
location,650000,"Saly, Sénégal",7,https://images.coinafrique.com/thumb_4933837_uploaded_image1_1725799446.jpg
Vente,140000000,"Mbour, Sénégal",7,https://images.coinafrique.com/thumb_4933615_uploaded_image1_1725791007.jpg
Vente,400000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4885097_uploaded_image1_1723168376.jpg
Vente,160000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4932758_uploaded_image1_1725717185.jpg
Vente,160000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_4932315_uploaded_image1_1725698109.jpg
Location,2200000,"Point E, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4887597_uploaded_image1_1723306944.jpg
Vente,110000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_4931495_uploaded_image1_1725638127.jpg
Vente,400000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4887050_uploaded_image1_1723285265.jpg
Location,800000,"Sacré-Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_4930478_uploaded_image1_1725590309.jpg
Location,120000,"Rufisque, Sénégal",3,https://images.coinafrique.com/thumb_4929637_uploaded_image1_1725552815.jpg
Vente,160000000,"Mamelles, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4881350_uploaded_image1_1722991333.jpg
Location,250000,"Saint Louis, Sénégal",4,https://images.coinafrique.com/thumb_4888513_uploaded_image1_1723377132.jpg
Vente,95000000,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_4927622_uploaded_image1_1725468845.jpg
Location,800000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_4927234_uploaded_image1_1725456660.jpg
Location,1800000,"Mamelles, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_4927065_uploaded_image1_1725452211.jpg
Vente,250000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_4926855_uploaded_image1_1725447244.jpg
