area,adress,price,img_link
1400,"Almadies, Dakar, Sénégal",1200000,https://images.coinafrique.com/thumb_3703936_uploaded_image1_1653035022.jpg
225 ,"Ndiass, Sénégal",1000000,https://images.coinafrique.com/thumb_3743854_uploaded_image1_1655304920.jpg
280,"Parcelle Assainies, Dakar, Sénégal",,https://images.coinafrique.com/thumb_3724820_uploaded_image1_1654253045.15.jpeg
600,"Saly, Sénégal",37000000,https://images.coinafrique.com/thumb_3742630_uploaded_image1_1655243859.jpg
160 ,"Ouest Foire, Dakar, Sénégal",67000000,https://images.coinafrique.com/thumb_3741465_uploaded_image1_1655203501.jpg
150 ,"Dakar, Sénégal",1000000,https://images.coinafrique.com/thumb_3741274_uploaded_image1_1655196833.jpg
150 ,"Lac rose, Sénégal",3000000,https://images.coinafrique.com/thumb_3741053_uploaded_image1_1655174641.jpg
150 ,"Grand Dakar, Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_3741037_uploaded_image1_1655170814.jpg
200 ,"Almadies 2, Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3740327_uploaded_image1_1655134662.jpg
206 ,"Mermoz-Sacré Coeur, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3695114_uploaded_image1_1652475856.jpg
4000,"Diamniadio, Sénégal",4000000,https://images.coinafrique.com/thumb_3736855_uploaded_image1_1654902318.jpg
1000 ,"Almadies, Dakar, Sénégal",1200000000,https://images.coinafrique.com/thumb_3695894_uploaded_image1_1652533716.jpg
645 ,"Almadies, Dakar, Sénégal",700000000,https://images.coinafrique.com/thumb_3735953_uploaded_image1_1654864682.jpg
900 ,"Diamniadio, Sénégal",170000000,https://images.coinafrique.com/thumb_3735879_uploaded_image1_1654862028.jpg
150 ,"Guediawaye, Dakar, Sénégal",22000000,https://images.coinafrique.com/thumb_3695163_uploaded_image1_1652479120.jpg
1000 ,"Sicap Liberté, Dakar, Sénégal",1600000,https://images.coinafrique.com/thumb_3694749_uploaded_image1_1652458834.jpg
750,"Almadies, Dakar, Sénégal",1200000,https://images.coinafrique.com/thumb_3694567_uploaded_image1_1652451208.jpg
1050 ,"Mermoz-Sacré Coeur, Dakar, Sénégal",1050000000,https://images.coinafrique.com/thumb_3693842_uploaded_image1_1652424715.jpg
400 ,"Almadies, Dakar, Sénégal",170000000,https://images.coinafrique.com/thumb_3693835_uploaded_image1_1652423342.jpg
621 ,"Ouakam, Dakar, Sénégal",600000000,https://images.coinafrique.com/thumb_3693823_uploaded_image1_1652422694.jpg
1192 ,"Ngaparou, Sénégal",100000000,https://images.coinafrique.com/thumb_3693819_uploaded_image1_1652422011.jpg
1586 ,"Ouakam, Dakar, Sénégal",1586000000,https://images.coinafrique.com/thumb_3693822_uploaded_image1_1652422459.jpg
350 ,"Ouest Foire, Dakar, Sénégal",220000000,https://images.coinafrique.com/thumb_3693817_uploaded_image1_1652421675.jpg
733 ,"Yoff, Dakar, Sénégal",660000000,https://images.coinafrique.com/thumb_3693808_uploaded_image1_1652421100.jpg
205 ,"Sipres, Dakar, Sénégal",165000000,https://images.coinafrique.com/thumb_3693805_uploaded_image1_1652420897.jpg
400 ,"Almadies, Dakar, Sénégal",160000000,https://images.coinafrique.com/thumb_3731871_uploaded_image1_1654647585.jpg
150 ,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_3731119_uploaded_image1_1654616068.jpg
225 ,"Thies, Sénégal",350000,https://images.coinafrique.com/thumb_3694228_uploaded_image1_1652439254.jpg
200,"Thies, Sénégal",3500000,https://images.coinafrique.com/thumb_3694223_uploaded_image1_1652439079.jpg
175 ,"Sicap Liberté, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_3690760_uploaded_image1_1652262881.jpg
225 ,"Ndiass, Sénégal",1400000,https://images.coinafrique.com/thumb_3690464_uploaded_image1_1652234506.jpg
180 ,"Sicap foire, Dakar, Sénégal",70000000,https://images.coinafrique.com/thumb_3729624_uploaded_image1_1654538173.jpg
206 ,"Djily MBaye, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3706464_uploaded_image1_1653190887.jpg
150 ,"Rufisque, Sénégal",14000000,https://images.coinafrique.com/thumb_3728186_uploaded_image1_1654450114.jpg
202 ,"Dakar, Sénégal",13500000,https://images.coinafrique.com/thumb_3716959_uploaded_image1_1653875325.jpg
600 ,"Almadies, Dakar, Sénégal",300000000,https://images.coinafrique.com/thumb_3684143_uploaded_image1_1651851081.jpg
400 ,"Dakar Plateau, Dakar, Sénégal",400000000,https://images.coinafrique.com/thumb_3686397_uploaded_image1_1652007439.jpg
348 ,"Mbour, Sénégal",12000000,https://images.coinafrique.com/thumb_3686047_uploaded_image1_1651963426.jpg
150 ,"Guediawaye, Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3686038_uploaded_image1_1651962956.jpg
150,"Mamelles, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_3689567_uploaded_image1_1652190185.jpg
150 ,"Grand Yoff, Dakar, Sénégal",2000000,https://images.coinafrique.com/thumb_3684262_uploaded_image1_1651853968.jpg
150 ,"Grand Yoff, Dakar, Sénégal",2000000,https://images.coinafrique.com/thumb_3684227_uploaded_image1_1651853387.jpg
189 ,"Almadies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3684193_uploaded_image1_1651852500.jpg
150 ,"Mariste, Dakar, Sénégal",5500000,https://images.coinafrique.com/thumb_3684174_uploaded_image1_1651852134.jpg
150 ,"Mariste, Dakar, Sénégal",11000000,https://images.coinafrique.com/thumb_3684186_uploaded_image1_1651852340.jpg
150 ,"Mariste, Dakar, Sénégal",5500000,https://images.coinafrique.com/thumb_3684162_uploaded_image1_1651851743.jpg
150 ,"Mariste, Dakar, Sénégal",3500000,https://images.coinafrique.com/thumb_3684167_uploaded_image1_1651851926.jpg
277 ,"Sicap Liberté, Dakar, Sénégal",125000000,https://images.coinafrique.com/thumb_3683961_uploaded_image1_1651844972.jpg
1775 ,"Almadies, Dakar, Sénégal",1000000,https://images.coinafrique.com/thumb_3723261_uploaded_image1_1654179053.jpg
950 ,"Fatick, Sénégal",55000000,https://images.coinafrique.com/thumb_3723123_uploaded_image1_1654175853.jpg
200 ,"Sicap foire, Dakar, Sénégal",130000000,https://images.coinafrique.com/thumb_3722900_uploaded_image1_1654169835.jpg
345 ,"Mbour, Sénégal",15000000,https://images.coinafrique.com/thumb_3722222_uploaded_image1_1654132575.jpg
200,"Almadies, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_3721924_uploaded_image1_1654118808.jpg
269 ,"Mariste, Dakar, Sénégal",157000000,https://images.coinafrique.com/thumb_3721302_uploaded_image1_1654096759.jpg
150 ,"Almadies, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3720285_uploaded_image1_1654075708.jpg
150 ,"Keur Massar, Sénégal",1500000,https://images.coinafrique.com/thumb_3719827_uploaded_image1_1654041883.jpg
1511,"Mermoz-Sacré Coeur, Dakar, Sénégal",1400000,https://images.coinafrique.com/thumb_3680772_uploaded_image1_1651681090.jpg
180,"Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3719084_uploaded_image1_1654007648.jpg
200 ,"Mamelles, Dakar, Sénégal",105000000,https://images.coinafrique.com/thumb_3685319_uploaded_image1_1651923505.jpg
500,"Saly, Sénégal",18000000,https://images.coinafrique.com/thumb_3717843_uploaded_image1_1653925328.jpg
225 ,"Ndiass, Sénégal",2500000,https://images.coinafrique.com/thumb_3717821_uploaded_image1_1653924637.jpg
150 ,"Mbao, Dakar, Sénégal",19300000,https://images.coinafrique.com/thumb_3717623_uploaded_image1_1653917244.jpg
327,"Dakar, Sénégal",160000000,https://images.coinafrique.com/thumb_3717444_uploaded_image1_1653909888.jpg
150,"Thies, Sénégal",3000000,https://images.coinafrique.com/thumb_3716617_uploaded_image1_1653847558.jpg
4000,"Ngor, Dakar, Sénégal",2000000000,https://images.coinafrique.com/thumb_3716564_uploaded_image1_1653845352.jpg
456,"Medina, Dakar, Sénégal",420000000,https://images.coinafrique.com/thumb_3716490_uploaded_image1_1653840270.jpg
300 ,"Mbour, Sénégal",4500000,https://images.coinafrique.com/thumb_3715952_uploaded_image1_1653782516.jpg
200,"Ouakam, Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_3715864_uploaded_image1_1653773046.jpg
140,"Cambérène, Dakar, Sénégal",28000000,https://images.coinafrique.com/thumb_3715769_uploaded_image1_1653764203.jpg
170 ,"Grand Dakar, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_3713986_uploaded_image1_1653649523.33.jpeg
150,"Rufisque, Sénégal",8500000,https://images.coinafrique.com/thumb_3713866_uploaded_image1_1653645371.jpg
225 ,"Ndiass, Sénégal",1800000,https://images.coinafrique.com/thumb_3713566_uploaded_image1_1653615214.jpg
150,"Rufisque, Sénégal",3000000,https://images.coinafrique.com/thumb_3712926_uploaded_image1_1653578200.jpg
150 ,"Rufisque, Sénégal",3900000,https://images.coinafrique.com/thumb_3671400_uploaded_image1_1651057836.jpg
175 ,"Mamelles, Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_3712362_uploaded_image1_1653553987.jpg
225,"Ndiass, Sénégal",2500000,https://images.coinafrique.com/thumb_3712150_uploaded_image1_1653523427.jpg
600,"Mbour, Sénégal",6000000,https://images.coinafrique.com/thumb_3712117_uploaded_image1_1653521452.jpg
300 ,"Mbao, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3710966_uploaded_image1_1653476023.jpg
150 ,"Mbao, Dakar, Sénégal",25000000,https://images.coinafrique.com/thumb_3710961_uploaded_image1_1653475767.jpg
300 ,"Saint Louis, Sénégal",3000000,https://images.coinafrique.com/thumb_3710227_uploaded_image1_1653419471.jpg
5000 ,"Mbour, Sénégal",1300000,https://images.coinafrique.com/thumb_3710101_uploaded_image1_1653415171.jpg
962 ,"Thies, Sénégal",80000000,https://images.coinafrique.com/thumb_3668812_uploaded_image1_1650900908.jpg
150 ,"Yoff, Dakar, Sénégal",50000000,https://images.coinafrique.com/thumb_3671897_uploaded_image1_1651075458.jpg
150 ,"Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_3671876_uploaded_image1_1651074644.jpg
150,"Rufisque, Sénégal",6000000,https://images.coinafrique.com/thumb_3708331_uploaded_image1_1653321613.jpg
150 ,"Almadies 2, Dakar, Sénégal",3500000,https://images.coinafrique.com/thumb_3708025_uploaded_image1_1653310726.jpg
300,"Mbour, Sénégal",1500000,https://images.coinafrique.com/thumb_3707039_uploaded_image1_1653235280.jpg
225 ,"Thies, Sénégal",1500000,https://images.coinafrique.com/thumb_3671770_uploaded_image1_1651070565.jpg
150 ,"Lac rose, Sénégal",1000000,https://images.coinafrique.com/thumb_3671618_uploaded_image1_1651064773.jpg
150 ,"Dakar, Sénégal",800000,https://images.coinafrique.com/thumb_3706425_uploaded_image1_1653179445.jpg
150 ,"Rufisque, Sénégal",10000000,https://images.coinafrique.com/thumb_3706421_uploaded_image1_1653179188.jpg
1485 ,"Mermoz-Sacré Coeur, Dakar, Sénégal",2000000000,https://images.coinafrique.com/thumb_3667859_uploaded_image1_1650834814.jpg
2032,"Fann, Dakar, Sénégal",1100000,https://images.coinafrique.com/thumb_3664873_uploaded_image1_1650626945.jpg
350 ,"Yoff, Dakar, Sénégal",200000000,https://images.coinafrique.com/thumb_3664077_uploaded_image1_1650566223.jpg
200 ,"Yoff, Dakar, Sénégal",85000000,https://images.coinafrique.com/thumb_3666157_uploaded_image1_1650714123.jpg
220 ,"Medina, Dakar, Sénégal",140000000,https://images.coinafrique.com/thumb_3702794_uploaded_image1_1652968518.jpg
600 ,"Ngaparou, Sénégal",29000000,https://images.coinafrique.com/thumb_3664197_uploaded_image1_1650573545.jpg
269,"Sicap Liberté, Dakar, Sénégal",158000000,https://images.coinafrique.com/thumb_3700538_uploaded_image1_1652824927.jpg
1500 ,"Almadies, Dakar, Sénégal",1950000000,https://images.coinafrique.com/thumb_3700209_uploaded_image1_1652808905.jpg
600 ,"Dakar, Sénégal",280000000,https://images.coinafrique.com/thumb_3665383_uploaded_image1_1650646943.jpg
180 ,"Mbour, Sénégal",3250000,https://images.coinafrique.com/thumb_3699933_uploaded_image1_1652797963.jpg
500 ,"Mbour, Sénégal",6500000,https://images.coinafrique.com/thumb_3699900_uploaded_image1_1652797093.jpg
150 ,"Dakar, Sénégal",7500000,https://images.coinafrique.com/thumb_3699757_uploaded_image1_1652791973.jpg
150 ,"Rufisque, Sénégal",5000000,https://images.coinafrique.com/thumb_3668820_uploaded_image1_1650901281.jpg
150 ,"Rufisque, Sénégal",5000000,https://images.coinafrique.com/thumb_3668802_uploaded_image1_1650900534.jpg
1000 ,"Saly, Sénégal",15000000,https://images.coinafrique.com/thumb_3698127_uploaded_image1_1652704295.jpg
225,"Diamniadio, Sénégal",2600000,https://images.coinafrique.com/thumb_3697930_uploaded_image1_1652697305.jpg
150 ,"Lac rose, Sénégal",9000000,https://images.coinafrique.com/thumb_3659621_uploaded_image1_1650321832.jpg
262 ,"Almadies, Dakar, Sénégal",135000000,https://images.coinafrique.com/thumb_3659554_uploaded_image1_1650318980.jpg
1700 ,"Yoff, Dakar, Sénégal",1700000000,https://images.coinafrique.com/thumb_3659535_uploaded_image1_1650318386.jpg
150,"Keur Massar, Sénégal",3000000,https://images.coinafrique.com/thumb_3697309_uploaded_image1_1652642994.jpg
225,"Ndiass, Sénégal",1000000,https://images.coinafrique.com/thumb_3697136_uploaded_image1_1652632172.jpg
150,"Rufisque, Sénégal",4500000,https://images.coinafrique.com/thumb_3696488_uploaded_image1_1652565039.jpg
550,"Ndiass, Sénégal",8000000,https://images.coinafrique.com/thumb_3696365_uploaded_image1_1652557759.jpg
1291,"Sicap Liberté, Dakar, Sénégal",800000,https://images.coinafrique.com/thumb_3696318_uploaded_image1_1652555090.jpg
150 ,"Yoff, Dakar, Sénégal",75000000,https://images.coinafrique.com/thumb_3653463_uploaded_image1_1649937100.jpg
180,"Mbour, Sénégal",700000,https://images.coinafrique.com/thumb_3693288_uploaded_image1_1652379258.jpg
650,"Almadies, Dakar, Sénégal",780000000,https://images.coinafrique.com/thumb_3693278_uploaded_image1_1652378816.jpg
150 ,"Dakar, Sénégal",3000000,https://images.coinafrique.com/thumb_3655493_uploaded_image1_1650037724.jpg
300 ,"Dakar, Sénégal",32000000,https://images.coinafrique.com/thumb_3655484_uploaded_image1_1650037042.jpg
150 ,"Parcelle Assainies, Dakar, Sénégal",2000000,https://images.coinafrique.com/thumb_3693101_uploaded_image1_1652372663.jpg
500 ,"Ngor, Dakar, Sénégal",395000000,https://images.coinafrique.com/thumb_3655463_uploaded_image1_1650036440.jpg
277 ,"Mariste, Dakar, Sénégal",125000000,https://images.coinafrique.com/thumb_3654839_uploaded_image1_1650013395.jpg
900 ,"Almadies, Dakar, Sénégal",600000000,https://images.coinafrique.com/thumb_3650106_uploaded_image1_1649760782.jpg
262 ,"Dakar Plateau, Dakar, Sénégal",515000,https://images.coinafrique.com/thumb_3653445_uploaded_image1_1649936459.jpg
300 ,"Rufisque, Sénégal",45000000,https://images.coinafrique.com/thumb_3652819_uploaded_image1_1649891831.jpg
150,"Rufisque, Sénégal",12000000,https://images.coinafrique.com/thumb_3659276_uploaded_image1_1650307702.jpg
277 ,"Bambey, Sénégal",125000000,https://images.coinafrique.com/thumb_3680214_uploaded_image1_1651665982.jpg
300,"Toubab Dialao, Sénégal",15000000,https://images.coinafrique.com/thumb_3680207_uploaded_image1_1651665581.jpg
171 ,"Almadies, Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3681347_uploaded_image1_1651709229.jpg
300,"Mbour, Sénégal",11000000,https://images.coinafrique.com/thumb_3681256_uploaded_image1_1651702475.jpg
2500,"Rufisque, Sénégal",750000000,https://images.coinafrique.com/thumb_3679645_uploaded_image1_1651622303.jpg
225 ,"Thies, Sénégal",249900,https://images.coinafrique.com/thumb_3677942_uploaded_image1_1651519785.jpg
286 ,"Ngor, Dakar, Sénégal",143000000,https://images.coinafrique.com/thumb_3639744_uploaded_image1_1649179087.jpg
150 ,"Mbao, Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_3639526_uploaded_image1_1649173251.jpg
150 ,"Dakar, Sénégal",7000000,https://images.coinafrique.com/thumb_3639402_uploaded_image1_1649169822.jpg
2000 ,"Ngaparou, Sénégal",45000000,https://images.coinafrique.com/thumb_3639308_uploaded_image1_1649167690.jpg
150,"Dakar, Sénégal",45000000,https://images.coinafrique.com/thumb_3675648_uploaded_image1_1651349298.jpg
150 ,"Dakar, Sénégal",7000000,https://images.coinafrique.com/thumb_3633898_uploaded_image1_1648895978.jpg
180 ,"Mbour, Sénégal",7000000,https://images.coinafrique.com/thumb_3673656_uploaded_image1_1651183345.jpg
150,"Dakar, Sénégal",11000000,https://images.coinafrique.com/thumb_3632069_uploaded_image1_1648812814.jpg
200 ,"Ngor, Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_3630062_uploaded_image1_1648718527.jpg
600,"Louga, Sénégal",,https://images.coinafrique.com/thumb_3669286_uploaded_image1_1650925300.jpg
150 ,"Keur Massar, Sénégal",3000000,https://images.coinafrique.com/thumb_3667331_uploaded_image1_1650800544.jpg
300 ,"Ndiass, Sénégal",1700000,https://images.coinafrique.com/thumb_3667047_uploaded_image1_1650763286.jpg
493 ,"Dakar Plateau, Dakar, Sénégal",360000000,https://images.coinafrique.com/thumb_3624617_uploaded_image1_1648321583.jpg
1000,"Point E, Dakar, Sénégal",1150000000,https://images.coinafrique.com/thumb_3664340_uploaded_image3_1650580213.jpeg
171,"Mamelles, Dakar, Sénégal",12000000,https://images.coinafrique.com/thumb_3662466_uploaded_image1_1650472437.jpg
3000 ,"Mbour, Sénégal",32000000,https://images.coinafrique.com/thumb_3621072_uploaded_image1_1648073066.jpg
300,"Saint Louis, Sénégal",,https://images.coinafrique.com/thumb_3661215_uploaded_image1_1650407900.jpg
200 ,"Mamelles, Dakar, Sénégal",84000000,https://images.coinafrique.com/thumb_3621042_uploaded_image1_1648071750.jpg
217,"Sipres, Dakar, Sénégal",110000000,https://images.coinafrique.com/thumb_3658224_uploaded_image1_1650234798.jpg
11000,"Ngor, Dakar, Sénégal",1500000,https://images.coinafrique.com/thumb_3657819_uploaded_image1_1650211611.45.jpeg
300 ,"Mbour, Sénégal",18000000,https://images.coinafrique.com/thumb_3657310_uploaded_image1_1650160962.jpg
600,"Thies, Sénégal",80000000,https://images.coinafrique.com/thumb_3656978_uploaded_image1_1650130850.jpg
